mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,label
-517.4163,74.061874,19.976774,8.635537,9.280161,13.94095,-1.6582636,-7.6219153,-12.578409,-4.18117,-6.2211432,-0.6646163,-3.6093352,0
-486.2782,76.98923,8.671847,-1.6771209,5.461973,12.476244,-7.686842,-3.7426019,-10.689002,-3.257247,-6.6198826,1.5521566,-2.9740176,0
-512.3832,85.49227,29.494614,6.019948,-4.3353076,1.2244811,-3.3686085,-0.5327401,-13.903213,-0.77605724,-4.1705785,1.6170454,-1.2040328,0
-485.2011,72.67519,4.313099,1.2103875,10.95119,14.761002,-13.765056,-8.118613,-14.5237,-0.60969394,-4.769905,-4.593211,-1.6589338,0
-508.32648,70.19941,17.957256,16.774601,10.892181,8.399468,-9.578393,-6.9226594,-14.340275,-0.2061721,-12.286642,-4.8495903,-2.1422484,0
-499.35083,84.33649,7.8642406,-1.9026858,11.377496,11.101126,-9.329208,-3.1818104,-7.9451957,0.058946963,-4.162438,2.2835925,-2.242892,0
-495.56592,66.08075,23.382225,12.756298,11.690394,7.613495,-7.6620355,-7.0833073,-12.896988,-2.859991,-16.249159,-7.4570866,-3.25789,0
-492.83765,81.91747,10.942046,-5.343395,9.111565,12.306785,-5.9107375,-7.0241623,-15.071965,-0.6581756,-6.3971753,2.681294,0.2794477,0
-497.5663,68.178696,11.174148,8.646916,16.09976,5.402563,-5.000367,-8.086286,-16.193079,-2.8629801,-8.561324,-1.4460343,-0.99138683,0
-528.4493,91.60867,29.678434,14.757781,-2.3671396,0.74249864,-2.5494387,-6.5167866,-18.267715,-3.2547631,-4.579199,3.349192,-0.38119936,0
-510.0547,87.77993,28.43884,8.207714,-0.4711845,3.065408,-3.4480314,-3.0023422,-16.124878,-2.929413,-7.2081213,-3.2982748,-5.345441,0
-510.95062,93.06176,25.067774,-9.428416,-4.3557158,13.629084,-2.3984456,-6.949439,-15.008459,-4.2869105,-8.888043,-0.34182298,-0.36803147,0
-483.7725,64.95481,5.8916926,7.562217,3.108831,8.988018,-4.8535504,-3.172102,-14.707484,-2.6785133,-5.606958,3.535591,-1.8795598,0
-502.355,70.01818,18.790056,11.009355,11.964966,7.074369,-4.8201656,-4.1147957,-16.430809,-2.1245158,-8.975213,-1.3795592,-2.3886547,0
-505.59628,85.52301,20.643991,-4.9681435,9.223872,10.47529,-5.9423933,-5.469639,-15.918439,1.6958886,-9.886671,0.6650812,-0.59702176,0
-548.425,76.24951,22.478258,10.629993,11.763447,10.55711,-0.16067654,-2.1214342,-7.534376,-5.4678297,-4.9249754,-1.4100487,-2.9643075,0
-538.86633,66.0645,17.869019,19.13566,18.213718,10.946483,-2.2376482,-7.035428,-10.501952,-1.3273238,-3.7383125,-0.038018722,-1.6204137,0
-533.7546,75.240395,16.859022,6.4079266,15.95562,15.798087,-4.962728,-5.268397,-12.984173,-2.9123237,-4.5242276,0.020068103,-1.3791901,0
-519.64154,44.093002,19.429953,19.862501,12.076581,13.194777,0.3679524,-3.183688,-14.059785,1.6851673,-6.7309546,-4.659702,-2.0476615,0
-521.7563,65.278694,23.36441,20.237318,12.7618,4.4331217,-1.9021193,0.4062626,-11.76187,-7.194726,-10.258276,-5.456337,-5.5536814,0
-512.2867,60.713017,12.570962,16.471378,19.237606,8.095798,-5.8042197,-3.3416512,-13.275911,-4.4885235,-12.061543,-2.2587402,-3.3012443,0
-517.0284,72.40906,21.880829,12.260877,19.077038,9.204322,-7.6281996,-6.478763,-11.867874,-2.6551256,-12.875654,-2.857425,0.18270005,0
-541.76495,61.88161,16.945206,13.519073,17.003817,10.214854,-3.501177,-5.215921,-9.880866,0.946234,-8.257526,2.3109584,0.40950784,0
-536.289,70.601944,19.249573,12.664782,14.514759,6.9085193,-0.36036143,-4.1608152,-13.558026,-0.77056915,-6.356961,-0.12723684,-0.90263134,0
-520.45807,65.61275,18.199528,14.184786,16.715061,7.8369274,-5.524046,-0.6864182,-10.592736,-3.8151717,-10.574311,-0.57048833,-3.897221,0
-504.15622,74.931175,15.718865,8.42367,10.951612,10.793759,-7.191769,-6.6079817,-11.483537,0.83944654,-11.963667,-2.4910347,-0.6472637,0
-501.5758,90.145294,19.762962,0.5167418,6.1648126,12.705559,-4.9687915,-7.6995397,-19.145275,-2.5841835,-7.367044,-1.5847739,-3.8175173,0
-499.09363,71.22869,17.036041,10.76868,14.913873,10.726507,-1.7821872,-6.472689,-14.259577,-9.616413,-10.7419,-2.9410055,-1.9020327,0
-494.08615,86.58733,20.879847,5.6312118,0.006188501,8.71946,-3.392095,-6.3541894,-16.735584,-4.286378,-10.741504,-1.3844945,-2.4649243,0
-547.822,85.15653,34.824448,18.813215,9.214867,13.152973,-0.88614297,-9.609555,-10.941168,-8.880428,-4.7434034,-1.5518329,-7.476555,0
-504.54745,86.8591,20.693813,-4.619256,3.282814,14.115329,-0.4308855,-10.871701,-18.768091,-1.2135447,-10.459302,-1.871101,-6.218094,0
-531.65485,59.862362,27.034206,17.4325,15.655706,10.713023,0.24108097,-8.304075,-12.326907,-2.3873236,-8.599845,-1.0330515,-2.9312541,0
-539.83246,79.837074,27.593313,17.777288,12.834569,12.472727,-0.5114126,-10.274043,-15.145409,-5.5087895,-10.205171,-2.14513,-2.5685546,0
-510.23737,75.31461,20.502924,7.592394,11.094594,9.40949,-3.1279109,-5.1005726,-15.097496,-5.601707,-10.045028,-1.0644858,-1.6066775,0
-514.06165,78.792,21.180353,4.772145,14.316369,15.061872,-3.0521874,-11.92273,-17.433783,-2.0719957,-14.706209,-0.7399142,-4.0326266,0
-500.96216,76.364716,18.436998,9.853433,7.618315,13.296481,0.3974905,-11.838887,-16.873932,-6.248632,-8.380343,-2.254993,-5.4581985,0
-515.93506,73.36805,25.516056,3.251262,6.7855444,3.9090793,-2.9670544,-2.3625898,-15.602306,-2.433227,-8.521277,-1.5134965,-4.473698,0
-535.25653,95.75132,26.185905,5.709105,0.7143099,8.840211,-3.8746464,-4.37681,-10.71193,-7.622162,-4.305698,-1.1839975,-3.2414596,0
-513.3664,91.96722,27.241243,3.3580651,-0.33333364,5.658322,-3.922232,-6.3828654,-17.935268,-0.5890973,-11.741883,-3.328039,-4.0073133,0
-538.5434,70.63514,30.821491,14.001607,6.8822083,18.747046,3.268879,-9.441854,-15.181793,-4.495115,-10.035229,-2.6900918,-2.104916,0
-506.52365,86.43114,23.416769,0.6238056,0.37057504,8.334193,-3.550124,-3.648348,-16.344883,-3.7226136,-6.4593563,-1.6215608,-2.7313573,0
-504.11118,72.48654,23.315844,5.7025566,-4.036028,12.894081,-4.2441883,-4.3315597,-15.173002,-7.7518177,-11.396719,1.0706346,-3.4332461,0
-527.8577,85.18502,27.141825,5.400644,6.072169,16.328018,-4.872628,-5.2987514,-12.001027,-5.4528556,-5.746826,0.20945446,-3.446037,0
-530.3657,77.80034,22.54745,13.60141,17.850264,12.994043,-7.61159,-6.9186983,-11.475486,-5.5782385,-6.676125,-3.7360811,-3.7229745,0
-502.41208,72.28755,9.894864,2.7190228,10.141583,12.905615,-9.937786,-4.2813807,-12.936498,-2.753893,-2.6478403,-3.0259247,-4.2551193,0
-514.8173,83.56951,23.256838,1.0722365,6.3686485,17.22766,-1.2641337,-12.110125,-17.059385,-4.141063,-8.017809,-1.9386944,-7.4346194,0
-502.9985,72.45156,19.084581,5.1541686,6.9596386,12.99115,-11.110812,-5.0236206,-10.318842,-3.413861,-4.644972,-0.7327191,-4.032646,0
-514.61914,85.41076,21.699213,5.971499,8.452041,16.370173,-9.257173,-9.667938,-13.711948,-0.9512523,-8.816993,-2.584864,-6.714193,0
-502.65027,84.2936,21.739737,4.1240344,3.0349202,10.419077,-5.356766,-5.9574475,-17.624723,-5.3007755,-7.500625,-4.5736604,-7.2887926,0
-525.1977,97.26063,28.529469,5.179697,4.177563,7.1466594,-4.95929,0.79416484,-12.221875,-7.587582,-7.221918,-0.8437006,-3.2022743,0
-508.76425,86.390724,36.754375,8.024496,4.161677,7.786494,-4.9305673,-4.958394,-18.491646,-7.1757855,-12.963069,-4.575912,-6.051142,0
-544.40173,92.14827,32.71108,10.549361,15.470846,13.387852,0.31503358,-7.678725,-10.489627,-6.094259,-11.793083,-3.3110542,-3.8403466,0
-516.6296,91.68003,30.90594,8.993094,12.461078,9.564495,-0.75187564,-4.0393806,-15.963789,-8.040269,-15.951354,-2.7321725,-7.6853404,0
-511.97403,90.32796,22.610365,4.3625293,5.3806343,12.859613,-5.3251987,1.4955852,-13.259351,-8.481208,-7.3034625,-1.2149886,-2.3618164,0
-510.25754,77.02756,22.357931,7.456773,4.6118298,13.410955,0.07123817,-6.860137,-15.220367,-6.1332674,-6.553039,2.589907,-0.14914288,0
-500.91266,84.40765,20.084417,2.2962694,14.675914,13.207856,-15.4501705,-10.202907,-14.3774185,-2.707835,-10.885216,-2.5083456,-8.072299,0
-525.60767,82.05256,24.096083,13.125766,19.162645,12.024186,-12.620572,2.4237971,-11.124199,-10.2207575,-8.548982,-2.433703,-5.608166,0
-533.1031,82.92378,27.520456,10.31126,17.365736,17.12677,-4.9550242,-12.000268,-11.252083,-0.2591156,-8.347314,-4.5250087,-5.5091825,0
-550.14655,72.91453,29.96858,22.897991,20.774897,14.588146,-6.0199986,-3.1175365,-9.587935,-5.828879,-6.081742,-4.096561,-6.316366,0
-489.96487,53.522152,18.153984,10.460693,8.411285,10.978474,-8.030915,-10.916007,-11.040596,-0.49277878,-7.5838456,-4.164187,-4.895686,0
-541.8342,85.6257,29.991596,6.792444,8.795573,11.217851,-5.90758,-0.35492256,-12.734855,-6.187965,-2.9244113,-2.482128,-3.8258295,0
-499.53772,84.81333,19.773443,6.2867723,3.4880397,12.27055,-6.196134,-3.3010645,-13.81198,-9.799714,-6.940262,-4.0068436,-10.487013,0
-498.3465,81.19225,14.223019,1.0180187,13.670372,11.25453,-13.331787,-2.9813788,-12.182679,0.42265168,-1.8046414,-2.216798,-6.030839,0
-518.12286,58.612377,21.400482,20.875492,16.56046,11.817491,-10.305634,-3.4959044,-12.200756,-2.9941468,-10.054632,-0.4452789,-3.8104105,0
-527.0887,73.987465,21.491255,13.78804,17.982862,8.559458,-5.181681,-0.40243614,-6.387081,-6.11573,-7.6524115,-2.7653913,-1.8127253,0
-530.75287,63.732437,17.76288,5.506755,12.331292,15.345208,-4.453449,-4.244103,-8.519653,7.3188386,-3.0105352,0.999509,-0.7112908,0
-535.5474,80.94689,31.116995,-6.324325,5.80456,13.09707,2.7940884,-6.4225745,-13.528934,-4.575176,-6.8600554,-0.2699622,0.56277126,0
-550.47125,77.79926,24.529535,14.559296,20.543497,13.688743,-8.258382,-7.1725388,-10.079394,1.4833757,-6.2262917,-0.8348338,0.34455106,0
-562.2513,71.20019,22.648857,7.1009517,10.875817,19.149918,3.8581655,-8.919975,-13.831301,1.8248782,-3.6294968,4.292906,-0.5569533,0
-527.2953,70.994705,29.325891,10.760726,5.292613,7.142579,-2.5563467,-4.5372252,-12.146455,-5.067724,-4.1841307,-2.0259275,-5.2973413,0
-524.0163,66.838905,22.512978,10.3208,14.568955,13.011996,-6.344591,-7.355507,-10.261847,-0.6672361,-7.7474833,0.13598529,-1.6185055,0
-526.461,67.6642,20.407928,10.2663765,15.381625,16.530104,-6.591142,-6.431916,-11.258616,-0.86889195,-6.594614,0.4446268,-1.8504317,0
-558.5129,81.800064,35.09594,14.535439,4.490958,7.5545716,-3.1782372,-1.4816915,-15.666871,-3.194429,0.7654318,1.3708552,-1.1285614,0
-530.71295,77.26519,32.35975,10.899105,2.7213957,5.8795505,-1.2290301,-0.25045088,-12.308301,-2.000916,-10.094932,0.7678665,-6.651965,0
-512.90967,66.0377,19.33692,3.4609416,4.3561254,10.082243,-0.9220495,-1.0059454,-9.765183,-3.0256836,-7.9634643,1.0922412,-0.62252116,0
-496.70602,86.94496,18.792196,-4.149826,8.555659,10.293735,-6.848605,-6.775472,-12.329833,-5.797273,-9.929882,-1.5474342,-3.6838472,0
-518.7056,81.593636,24.233446,9.668475,11.361022,11.227452,-1.161483,-8.268379,-15.257194,-7.1941395,-13.088587,-3.0586326,-1.9170249,0
-520.3053,72.045425,25.031881,3.8755105,16.770044,12.205802,-1.8287861,-9.6146965,-11.866809,-4.513069,-10.523627,-0.687757,-4.314155,0
-497.86948,73.9196,22.000647,3.950795,7.51946,11.342127,-2.69128,-10.492401,-14.7463045,-7.1176047,-11.965402,-3.7056174,-2.8174584,0
-518.87103,88.67649,18.53287,-6.0593204,6.102377,18.7904,-1.6859473,-9.020144,-18.195215,-2.6330864,-3.671241,1.8948839,-0.4903851,0
-525.36426,63.27045,23.937368,12.126916,14.3399935,15.168043,-1.671024,-6.745384,-18.323462,-3.8449934,-14.189537,0.11137486,-2.475298,0
-536.35675,76.74833,23.126516,9.800813,20.4085,14.758275,-2.7581546,-4.5467305,-18.996096,-6.420643,-14.206323,-0.9065365,-3.310136,0
-547.9365,83.54851,29.18023,8.021726,10.977357,16.620186,-1.227597,-12.172422,-17.472322,-1.9338039,-7.0725255,0.8525816,-1.5135275,0
-550.55804,86.49955,31.63744,10.2843485,10.057054,14.936115,-0.58693874,-7.7420793,-14.46208,-7.778097,-5.360518,-0.2993263,0.5236447,0
-530.62573,85.11963,26.495241,2.744706,17.56727,17.620773,-1.5325036,-12.244551,-17.131725,-1.3955225,-5.3681464,0.97129744,-3.2875488,0
