mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,delta_mfcc_1,delta_mfcc_2,delta_mfcc_3,delta_mfcc_4,delta_mfcc_5,delta_mfcc_6,delta_mfcc_7,delta_mfcc_8,delta_mfcc_9,delta_mfcc_10,delta_mfcc_11,delta_mfcc_12,delta_mfcc_13,delta2_mfcc_1,delta2_mfcc_2,delta2_mfcc_3,delta2_mfcc_4,delta2_mfcc_5,delta2_mfcc_6,delta2_mfcc_7,delta2_mfcc_8,delta2_mfcc_9,delta2_mfcc_10,delta2_mfcc_11,delta2_mfcc_12,delta2_mfcc_13,label
0.16940062,1.1700633,0.24111858,-1.2121462,-1.5099308,0.37685624,0.5849994,1.4010075,-1.149748,-0.20175968,0.08962681,-1.4854686,0.7192002,1.4799831,-0.051617455,0.95477176,0.6836753,0.15036903,-0.5107444,-1.7906907,-0.41941428,-0.16772515,-0.8033449,-1.424978,-1.4508817,-0.83174807,1.2247909,-1.0910192,2.3458354,-2.5366404,0.4944603,2.693293,-0.6597797,0.25036088,0.30733696,-0.23192583,1.8553542,0.7746407,-1.4064573,0
1.0571218,0.55280405,-0.7046971,-0.49872413,-0.7662749,-1.16385,0.17521591,-1.3471556,-0.71614707,0.740593,-0.45684054,0.91893005,0.6228554,-0.18598786,2.0718524,0.38655564,-1.7160995,0.976651,0.4139471,-0.65842974,-2.6175447,-0.059084266,1.0118333,-0.63364995,-0.22063002,-1.8729548,-0.6875244,-0.46657553,1.4581311,1.7152107,0.62663305,1.0618892,0.52182776,1.3576846,1.0460031,-0.8310473,-0.7322907,-0.9251135,-0.10429293,0
0.4025645,-0.1267266,0.9666005,0.39099708,-0.07460369,1.1132485,-1.1286317,-1.0067565,-0.63730824,-0.13485375,-0.5568815,-1.2305022,0.6790875,0.5746611,-0.9503068,0.20546201,-0.5427558,-1.195963,0.2765418,-0.8848058,0.24363346,0.23151556,-0.35177165,0.731179,-0.5484197,0.44014615,0.7815517,1.7199048,-0.7952287,2.6505518,-0.68850493,-0.80507386,-0.8844679,-1.3693892,-1.0429751,-1.0010247,-2.753018,0.39665353,-1.354685,0
-1.6237733,1.3420036,2.2317567,-0.04816626,-2.583503,1.9987005,1.0759428,-1.2866555,0.98619163,-2.1176107,1.985544,-1.8345898,-2.3422244,0.73814005,-1.0242672,-1.6704899,-0.19964556,-2.0293672,-0.92226875,0.19733787,-0.20630297,-0.049198337,1.076224,0.38267055,-0.3245346,0.9368089,-1.8539226,1.943139,0.2312926,-1.2748212,2.1989639,-0.99174887,-0.1610549,-0.92447907,-0.53214633,0.69019985,0.82121444,-1.8519369,-0.91776294,0
-1.2907869,1.178052,2.0459566,-0.47639072,-1.5588038,1.7773539,1.1961304,-1.0565838,0.7770803,-2.248993,2.9982352,-0.9779348,-2.3373783,-1.049382,-0.050707765,-1.0876546,-1.107081,-0.32244578,-1.2272704,1.3202441,0.4728822,-0.014424506,0.9866815,0.90289515,1.1284459,1.580885,-0.049886677,0.8450503,-0.1149549,0.8140629,0.0306541,0.40142947,-1.0088837,-0.8722654,-0.016124547,-1.0831401,-1.4448,0.5163107,0.024359787,0
-0.25144532,-0.035602864,-1.0789263,-0.3230147,-1.0483875,-0.26339304,0.47139615,0.10213856,-0.4841061,0.42915714,0.67596287,-0.20254701,0.14257209,1.1620432,-0.6775852,-0.45517316,-0.50777537,0.6518877,1.1216028,-0.2254931,0.40578747,0.37169832,0.41230837,0.13858254,1.1249774,0.9530615,-3.1922276,-0.31232437,1.204715,-0.29021966,0.48011157,-0.18042293,1.2565129,0.73263264,-0.748401,0.9879942,0.7571883,0.84394926,1.4743819,0
-0.6825695,0.30283216,0.45809376,0.42501715,1.2435617,-0.68949175,-0.64674544,0.18960291,0.21319804,-0.6690773,-0.16227756,-0.19718418,1.1416686,-0.15871823,-0.43509898,-0.4055826,1.1587726,0.062183436,-1.130423,-0.3634497,0.7560282,0.16649495,-0.58237344,1.0602189,0.5093164,0.6984034,-1.8251878,0.51036406,-0.51623875,-0.6183999,-0.20891339,0.41572708,-0.3153079,0.45161688,-0.15695713,0.18979509,-0.04960233,0.62645686,0.09486696,0
0.6829691,-1.5256388,-1.0876606,0.5752888,-0.4381982,0.5844573,0.17548543,0.14963844,1.123274,0.97776985,0.2867688,-0.38902205,0.30618352,-1.0549346,0.07905451,-1.3930116,-0.085540645,-0.57936895,-0.50106615,0.5567184,0.19537008,-0.26933125,1.7707263,1.0346496,-0.11325848,0.26309556,0.15523253,0.7395849,-0.006378212,-0.016704934,0.2869441,-0.7383799,-0.013456044,-1.3375379,0.58382195,-0.47702047,-0.29200187,0.33268282,0.49728826,0
0.3888159,-0.32575184,-1.1007922,-0.32439518,0.17396452,1.3386383,0.013489426,-0.59710187,-0.585398,1.560426,0.101586506,-1.182989,0.72087055,0.74546343,-1.4555763,-1.2872312,1.1429566,-1.3505259,-1.2884353,-0.3379165,1.3664654,0.19755982,1.3320543,0.52672195,1.0102777,0.71514595,-0.74620026,1.0178524,0.15182012,-0.42767867,1.3499752,-0.24336739,0.45198974,0.12101209,-0.056396864,-0.7666956,-1.1473763,-1.1985931,-0.48767912,0
0.32413104,-1.5786016,-0.27821067,-1.175188,-0.64941424,1.0238467,-0.48305875,0.7718564,-0.30882487,1.174093,-0.28734538,0.43168372,-0.81254447,0.78769106,-1.7031635,1.7346737,-0.10129968,-0.06537409,1.8534427,-0.2850489,1.722431,-0.78679675,-0.13491224,-0.32516775,1.170667,-0.5783306,0.051745914,0.41567263,0.296613,-0.10392998,-0.17156911,-0.3677864,-0.6958895,-0.22971046,-0.558722,-1.0437008,-0.18534026,0.30187085,-0.63302046,0
-1.2967136,0.47757295,2.0337791,0.9149952,-0.3364766,1.2875524,0.44852132,-1.2000058,2.6891062,-1.4173611,1.263944,-0.23996262,-1.5684086,-0.31601012,-1.1782646,-1.0581372,0.92819154,-0.6045539,-0.15961266,0.49602014,-0.6626978,1.4595988,0.8040641,0.5726594,0.94297856,0.439894,-0.46482265,2.1007714,-0.47445157,-0.38245168,0.6370534,-0.051912352,-0.2853673,-0.9326802,0.08002771,-0.585492,-0.59167904,0.4358575,-0.753642,0
0.57270306,0.49634805,-0.52317756,0.110847674,-0.4044346,-0.35867074,-0.7069981,-0.23211773,-1.3366079,-0.047874972,0.0259743,-0.2512993,0.74139327,-1.485214,1.1684785,1.8553846,-2.0016086,0.5717132,1.0444567,1.5345205,1.9059551,-0.07576354,-1.0059638,-0.21547304,0.081496574,-1.0521163,-0.54667443,-1.0819571,-0.84121066,0.19216652,1.7227237,1.3529574,2.2317789,0.90156883,0.41106153,0.41791221,0.5035718,1.2212219,0.7380152,0
0.29547435,1.5882084,-0.38883606,-1.5477037,-1.5257552,0.30884442,0.73418623,0.46050116,-1.4623421,0.26657838,-0.366886,-1.1318942,0.9023937,-0.041612014,-0.5097016,-0.66709536,-0.67856026,0.08035945,0.72314286,0.62399304,0.70309776,2.8337653,1.7542781,1.4694701,0.5390118,-1.0655706,0.63340735,0.55569464,-0.5633597,-2.207805,-0.90277165,-1.1705258,0.75059617,1.0340389,-1.7850461,0.31958234,1.037572,-1.2075849,-0.99256915,0
-0.6795299,2.7643683,2.3550072,-0.7504481,-0.87400967,1.3468453,2.5450041,-1.4094089,-0.7591206,-2.3378968,0.8554729,0.039596293,-1.127265,0.02892645,0.6691266,-0.9729285,0.76023793,1.6525437,-1.2443532,-0.082803175,-0.42296338,-0.6357925,0.7229093,0.80567473,-0.38841417,-0.6759851,0.82857454,-1.2436566,-1.241614,0.57182455,-0.8326052,0.02796785,1.2787906,1.6657008,2.8897903,1.3262259,-0.50877,-0.8470479,1.5620657,0
-0.756648,0.6356411,0.7179072,0.08283052,0.68071693,0.53746116,-1.199761,-0.69142574,0.49258578,0.039548375,-0.8226471,-0.44019833,0.6668603,1.2049555,-1.2568618,-0.12046415,0.7905622,-0.77957225,-0.21275982,0.056514792,1.659855,1.2645549,-0.7114849,-0.41711345,1.2399199,1.0209471,-1.2865032,-0.30845365,0.8282164,-1.7910879,1.6118445,0.011845626,-0.16949907,0.85414135,0.59608465,1.8029722,0.4842104,0.8317293,-0.52902716,0
-1.1928662,0.91512156,1.137618,0.1788162,2.757756,1.385796,0.45834085,-1.9052612,-0.01165259,-0.7226739,-0.63564837,0.106933646,-1.0894976,-0.8190649,0.2974821,0.16549677,0.3402631,1.0973783,-0.01746478,-0.18811609,0.5952533,-0.5897102,-0.01227223,0.10914698,-1.2025644,-0.8524295,-0.8964534,-0.3893395,0.69313306,-0.8009707,-0.5814152,0.7417971,-0.081492454,-0.16171356,0.09130091,0.37639698,0.8352443,-0.70685047,0.69917715,0
0.29813284,1.1251632,-1.1310261,-1.1324817,-1.6976985,-0.52488226,0.6050656,1.2384288,-2.3267353,-0.09961192,-0.5906224,-0.13507144,-0.17939903,-0.19720311,0.8035287,0.34186324,0.5695735,-0.91342795,-0.48299205,-1.4365962,-1.5466157,1.0093948,-0.11944692,0.2229094,-0.012458316,-0.55013597,1.570025,-0.60470927,-1.8604574,-0.06979411,-0.39002514,-1.4477916,-2.166409,0.6247095,0.40593353,1.4080284,0.16207893,-1.971358,-0.16712011,0
0.21112685,-0.6491042,-0.6851663,-1.1634221,-1.1858195,0.87261754,-0.65917253,-0.5450465,-0.28853276,0.3227413,0.16767527,-0.23413065,-0.35619962,0.39807558,-0.7751707,0.1525914,-0.48451647,-0.71256506,1.7678144,0.052601807,0.19550759,0.63853437,-0.49289373,0.8396071,0.8196785,-0.055502526,0.07287677,1.3870065,-2.0532672,-0.075960234,0.44594046,-0.5156293,0.5853145,-0.8689227,-0.39872447,0.0678857,-0.47081092,-0.11821387,-0.021636058,0
-1.2735089,1.1664548,0.39887685,1.1646156,1.0637772,-0.73065674,-0.5422708,-0.7014535,1.5326197,0.22095992,-0.59008837,0.76075387,-0.13176215,0.104034,0.32770905,-0.6297847,0.881925,0.47965643,-1.0270559,-0.064744435,1.0447896,0.26318452,-1.7218194,1.1944672,0.45733583,-1.4255342,0.9039543,0.08999578,-0.55193186,1.4220592,-1.3896312,-0.78242874,-1.0048386,-0.3323845,-0.57805604,-0.17316438,-1.2209587,2.11829,-0.29375052,0
-0.12687173,0.2798626,-0.7519625,0.8912906,1.4443247,-1.9057944,-0.42138845,1.1318516,-1.1027281,-0.8996383,-0.74070436,0.17613268,0.53618383,0.36229867,-0.22862384,1.737162,0.7880038,0.65689445,0.96742874,-0.8343297,-1.1145647,-1.7737628,-1.0370165,-1.0679728,-0.6155645,-0.69512016,0.4957325,-0.8693982,1.7310808,-0.4725008,0.9700922,-0.19048811,-0.23454578,0.7647687,-0.7326367,-0.20255572,0.13132104,-1.7485337,-1.985551,0
-0.6730292,0.5120293,0.50593156,0.063602,0.677181,-0.3789076,-1.1051687,-0.033540864,0.7694064,0.34857965,-1.3752415,-0.4274532,1.0012677,-0.62644094,0.4099033,0.8778949,-0.61033106,1.0782634,0.6210993,-0.050322972,0.62970793,1.6391927,-0.6094333,-1.7715521,-0.96877396,-1.7392819,-0.11249496,-0.2719059,0.20346087,0.41594288,0.7855335,1.2550128,1.1470059,0.62018,0.033050638,0.05969095,0.9996917,0.14889808,-0.9155311,0
-1.1722001,-0.38445866,1.0832447,1.0816237,-0.027402155,0.017536081,1.4778779,-0.7367266,-0.9190827,-0.29869837,-0.009522293,-0.35392177,0.1631959,-0.04740997,-0.58715075,-1.6173156,0.76863694,-1.224604,-0.21218257,-0.7025163,0.64167315,1.0864103,-0.936171,0.31045842,1.1595235,1.4820399,-0.6659611,1.1374533,-1.1360645,0.19693345,0.33577782,0.096122436,-0.60458136,-0.6669208,-0.32989484,-0.04500206,-0.2388431,-0.8280154,-0.37117234,0
-0.026549065,-1.4129406,0.39737827,-0.48240215,0.542043,0.59786046,-1.4031068,1.692371,-0.5440689,-0.024820985,1.1255269,-0.16094051,0.65430117,0.65413123,-1.4482707,0.9371468,-0.3306159,-0.53713256,0.46658093,-0.8196886,1.2346412,-0.6477381,0.5642587,0.36317694,1.426067,0.8020408,-0.5667593,0.42266086,0.33574802,-0.29973963,0.41932034,-0.25322202,0.09709504,-0.59576213,-0.7966033,-0.24995929,-0.035596248,-0.18630596,-0.5616583,0
-0.70848227,-0.065009266,-0.27106765,0.11329877,0.27232945,0.10110826,0.17594934,0.8566107,-0.47243783,-0.24108577,-0.41416076,0.48034936,0.07292515,1.51156,-1.5650712,-0.11519897,1.2894331,-1.426624,0.65700287,-0.06639149,0.19499683,0.6273402,1.0087272,-1.1514158,1.607889,0.1273836,-2.1665926,1.6834568,-0.17727946,-1.5378692,1.1209983,-0.9891556,-0.32557452,0.1060319,0.06076351,0.3066774,0.63814116,-0.9499639,0.61870486,0
0.22399199,0.17579837,-0.88858855,0.1348403,0.62456924,0.58708507,-0.88196814,0.07119386,-0.719007,0.20240279,0.38992065,-1.0277212,0.40962633,0.57798976,0.8203795,0.7368581,-1.8522052,-0.70853007,-0.07951133,-0.08855917,0.11989061,0.108618215,0.5111957,0.4267705,-1.445282,-2.5733883,-0.3853417,-0.895199,-0.22808379,-0.36435723,0.82110816,0.95849687,1.437762,1.004568,1.1406394,0.43370426,1.9550107,-0.015635842,-0.7049019,0
1.3764428,-0.38005134,-1.1768221,-0.47597134,0.13842492,0.20652977,-0.8746349,1.3629309,-0.11589756,0.098387815,0.47719315,-1.7079417,0.5372394,-0.024223523,0.57052135,1.0312533,1.1089017,-0.514681,0.6878182,-1.6784085,-0.3566498,-0.65313387,-1.5785656,-0.0078072334,0.05088496,-0.14694332,0.8193809,-1.504657,-1.1652942,0.0038718495,-0.44003466,0.7465372,0.5422008,2.1964543,1.4898751,0.16416702,0.1140702,0.024079876,0.07679549,0
-1.2139229,-0.59282327,0.36782518,1.5528444,0.9042777,-0.760188,-0.28636408,0.19423915,0.0992547,-0.6332251,0.5985226,0.70945597,0.47740963,-0.58219326,-0.31998533,-1.0066137,0.56600845,-0.7437299,-0.4079732,1.4510657,0.65008193,-1.2139184,1.9695809,0.7973282,-0.28826556,1.5900065,-0.6021152,1.1251721,0.2046562,-1.0366875,0.054134462,-0.63529634,-0.33694074,-0.9166464,1.9292946,-0.11104566,0.12317379,0.6678178,-0.67939276,0
-0.48325226,-0.068642676,-0.34848684,1.2688186,0.8006417,-1.4220269,-0.72314703,1.8091532,-1.1001331,-1.1165296,-0.23313801,-0.11063479,-0.08441442,0.9999988,0.22118816,0.48332238,0.33489156,-0.018196043,0.21788804,-1.5943682,-2.1095593,-0.12567922,-0.058379244,-1.1801882,-1.300374,-0.37924927,1.2019591,-0.42335904,0.098384805,-0.12838158,-0.77421004,-2.003594,-0.8609622,0.28266513,0.004998644,-0.86096656,0.6485712,-0.29463997,0.9512776,0
-0.19442758,-0.48280245,0.75191015,-1.5348933,-0.33056265,1.4678042,0.3406052,1.0073714,-0.015784945,0.9548928,0.5425462,-1.5420939,0.62443376,0.78333116,-1.5071859,1.0531577,-0.6281003,-0.20529613,1.6654952,-0.22332357,1.5111655,-0.17080455,0.6014809,-0.5469246,0.48404416,0.23916528,-0.075618856,0.3785347,-1.4396807,0.63770515,-0.50492454,-0.32560557,0.012018347,-0.5514198,0.46609437,-0.26665673,0.7846744,1.300765,1.111343,0
-0.80909944,1.0206007,-0.26756465,-2.2219594,-1.1481936,0.9235845,-0.20667756,1.1380191,-0.41356918,-0.26014656,0.39544004,0.45242655,1.2446084,-0.03025844,0.76631993,1.3676803,-1.2988089,-1.0215544,0.10938979,1.0404459,1.1930361,-1.437936,-0.16190793,-0.32547712,-0.5796986,-1.3273212,-0.7475958,-0.34972474,1.1050329,-0.21315007,1.8641118,1.8500237,-0.68843526,-0.84576374,1.0726287,-0.51385707,1.2138197,0.24075672,-0.27245355,0
-0.12189545,0.56355035,0.47766814,0.51856023,0.7547186,-0.25219586,-2.1071186,1.5444778,0.6096376,0.16375881,0.56370986,-0.86326414,1.2419786,-1.1257656,0.36241978,-0.13715662,0.49094123,1.2385863,0.29168472,1.4825145,0.6492134,-0.045424886,-1.6352876,1.4801176,0.22241041,-1.3883886,1.4511412,-1.0016184,-1.5625178,0.18801744,-0.99425495,-0.34806284,-0.025000842,0.5222823,0.18643282,1.9380403,0.8031286,2.218157,3.729837,0
0.060655553,-0.30252907,0.17014891,-0.048413042,0.23777138,1.6357288,-0.9928724,-0.48895177,1.1421417,1.3016791,-0.17877842,-0.0522314,1.7387226,-0.78801346,-0.39654353,-1.6243438,1.9018312,-0.5226618,-0.5072497,1.7339143,0.5798737,-0.30892253,1.3469594,1.4813508,-0.13966043,0.49632683,0.46035364,0.08150093,-0.97678655,0.1603034,-1.2732433,-0.78494245,0.8383058,-0.6885546,0.16320728,1.1834995,0.29258066,0.84408003,2.1004407,0
-0.44735113,0.9974621,-0.54608196,-1.0366265,-0.6462492,-0.07378549,0.2195256,0.8057562,-1.3539495,-0.6421464,0.5902387,-0.511698,-0.24660026,0.014616778,-0.19838497,1.2123412,0.60927105,1.3064007,1.5480717,-0.4544779,-1.0472895,-1.7631954,-0.70061815,0.050235625,0.1717112,-0.87293226,-0.072580576,-0.7237362,1.2995858,-1.478319,0.1241013,-0.024906455,-0.013989926,1.3534187,-0.053567808,-1.015158,0.41154477,-0.5056175,-0.9493754,0
0.27238178,-0.78954655,-0.8561507,1.0607346,1.5126675,-1.3579015,-1.5520395,1.8855199,0.93245155,-0.611567,0.27675983,0.93298537,0.99978685,0.029659128,-0.5917658,0.41121745,0.38872254,-0.0939237,-1.0355661,0.03604169,0.43534693,-0.99350834,-0.61049026,0.8831746,2.3773086,0.559382,-0.3983075,-0.05753807,-0.6034046,-0.056021385,0.19818494,-0.50203425,-0.6547271,-0.14429307,-0.4476391,-0.42910442,-0.42701504,-0.45331267,0.088254824,0
0.65836364,-0.74190754,-1.1824322,0.26320022,0.13998072,-0.3709952,-1.1802996,1.2102044,-0.06796861,-0.22155534,0.9408319,-0.14486688,0.3945713,1.4225539,-0.5806382,-0.8589014,0.57379687,-0.6150666,-2.7486768,-0.49680498,0.32260352,-0.5901756,-0.99441755,1.2903534,2.7505753,-0.13825384,-0.72106427,-0.87291616,0.2606773,0.3984065,-0.15665822,1.3895715,0.23048325,1.2375908,0.63648826,0.9736516,-0.34691864,-0.2792193,0.90837944,0
-0.7936832,1.3349998,0.0018891407,-1.1211696,-1.6472483,-0.3005958,0.52927446,1.9443997,-0.485408,-0.7709383,0.39031538,-0.2715366,0.15840325,-0.71804154,0.40063176,1.4018134,-1.0307446,-0.29355013,0.39736208,-0.13700771,0.78864187,0.6517582,-0.8073184,-0.586377,-0.78020793,-1.148728,-0.81035507,-1.3108653,-0.8572681,-0.26588365,1.7485762,0.37498015,0.3979523,-0.24151784,-0.173943,0.07070373,0.09057185,1.5359077,0.592011,0
-2.136851,1.9411306,2.3295498,-0.39790785,-0.37112936,0.6101237,0.3093054,0.15207236,-0.26513538,-1.7254012,0.31158897,-0.7200304,-0.68805957,-0.85888875,3.2921584,0.12074707,-0.64311063,-0.3121272,-1.7546421,-1.3006651,-0.12878555,-1.8792667,-1.156386,-1.4321294,-1.1622659,-0.36919564,2.2577174,0.023576606,0.21262878,1.7410494,-0.42664662,0.92689514,-2.4558816,-1.7248994,0.42221475,-0.81739724,-1.6479006,-1.447382,-1.2935153,0
-1.6814874,0.2772903,0.27442747,-1.0063787,-0.88167113,0.87785244,0.72925764,0.3807789,2.6815214,-0.521141,1.4211744,0.457254,0.11266123,-1.1874666,-0.013380144,-0.036805768,-0.17543037,0.30879724,0.002586304,1.5332756,0.25314814,-0.52859217,1.0583587,0.51892096,1.2634542,0.9659862,0.018187484,0.3468827,0.060484577,-0.16233787,-0.34699395,-0.3909358,-1.0948327,0.6602143,0.056373887,-1.2054944,0.16350578,0.70376766,-0.5984156,0
-0.88910234,2.263838,0.15830603,-0.9237518,0.41048497,-0.22538343,-1.186791,-0.06472042,1.8543581,0.023678288,-0.36823598,1.0271566,-0.29706952,-0.21548796,1.1499157,-1.3004299,0.13165338,0.36751878,-2.1652846,-0.65481645,-0.16167235,0.46407196,-1.0684056,-0.02912625,0.7280714,-0.81160754,1.8634955,0.5408737,-2.2019145,1.0839616,-2.5073702,-1.8544642,-1.6118867,-1.6116856,0.14865589,0.38641578,-1.4893371,-0.48282668,0.98260576,0
-0.5573007,1.5809538,0.36019835,0.11694951,1.2011487,-0.9185091,-1.2865824,-0.4061908,-1.0045924,-1.0467743,0.28473252,-0.2952607,-0.19952336,-0.042290747,0.927363,-0.18745834,1.1199157,0.9168889,-0.53108674,-0.120134145,-1.2947086,-0.32646987,-0.5530829,-1.2713654,-1.0538359,1.120025,0.5203533,-0.05259237,-0.59199077,0.560516,0.19292386,1.2644962,-2.1918836,-1.5647897,-0.17537542,-0.9372019,-0.07319236,0.076544985,0.13910292,0
-0.2221523,-0.09098497,-0.4850281,0.5943313,1.9264792,-0.43319625,-1.1641529,0.98001367,-0.6715833,-0.330131,0.044518862,-0.18513148,0.62618923,-0.6571123,-0.039843723,0.59127164,0.40839216,0.42399234,0.24880528,0.23146309,-0.025373058,-1.2389694,-0.4446338,-0.031796433,-0.55648386,-0.82922184,0.3563882,-0.80347043,-0.60929334,-0.1154763,-0.60980016,-0.44993335,0.4280565,0.7937334,0.23739341,0.7392771,0.6508766,0.62046117,1.2720176,0
-0.51837385,-0.11340799,1.2762871,-0.1679099,0.6563438,0.59849983,-0.9268091,-0.33176738,-0.63359416,-1.8100061,0.148315,-0.11248725,-1.3684224,-0.48041263,-0.7256107,-0.8985974,-1.353989,-0.5539011,-0.5009454,-0.7563496,1.1735213,-0.09206239,0.9014479,1.0731785,1.9523484,1.6305656,1.0124872,0.6351635,-0.9031263,2.4441993,-0.6505529,0.7724575,-0.2809759,-0.697152,-0.3605132,-1.4670683,-1.2427694,-1.4906658,-0.61162275,0
-0.69110274,0.7161387,-1.2438139,-1.160282,0.52517956,0.66075796,-0.8959502,0.9673791,1.1504664,-0.5170808,1.2289456,-0.65040904,0.030491237,1.643799,-0.74435586,-1.1421566,0.9274294,-1.5908891,0.20453824,-0.6595417,0.503561,1.1578668,-0.510645,0.17130159,0.29231873,0.16535585,-1.1154096,1.4144061,0.1117576,0.30607307,1.4135569,-0.74932975,0.6583208,-0.5311521,0.06430838,0.94554436,0.13424766,0.08868667,0.8219493,0
-0.10735922,-0.47109523,0.6277105,1.6938928,0.9688164,1.3924096,1.1229099,0.9422654,-0.9486912,0.2140579,-0.2932724,0.2556683,0.16397758,-0.6523861,-0.09671527,-1.401482,0.37279066,-0.64570177,-1.3995148,-0.25402448,-0.40989098,-1.2000535,1.3252013,0.89147305,-0.78792536,1.5205715,0.045185924,1.3965584,-0.77206284,-0.55177945,-0.31309542,-0.7789809,-0.6037064,-1.1383735,0.4900767,-1.5724418,-0.45272934,1.5491284,1.6483283,0
-0.17078182,0.07309955,-0.62573665,2.2250907,1.8805759,-0.5897137,-0.39128265,0.45467088,-1.0359138,-0.8999069,-0.8880011,0.2524738,0.06331729,0.106684804,0.5699588,0.076855525,0.33431062,-0.27633438,0.09034202,-1.160031,-1.0023202,1.4438822,-0.95196766,-0.542888,0.8051461,-0.51411337,0.055436887,-1.004458,-0.3725494,-0.17211582,-0.45770767,0.07183636,1.8621813,0.21169999,0.33197394,1.5328978,1.4389706,1.593949,-0.41113546,0
0.20507886,1.4973826,-0.09800563,-0.37580502,0.24956122,0.36856973,-1.4040629,-1.6164527,0.32675502,1.1494642,-0.866112,-0.698057,0.92335707,-0.32614955,0.63784933,0.26697734,1.3039906,0.013019579,0.6196485,0.39569497,0.21155633,-0.7663759,-1.833745,0.3822517,-1.4652456,-0.38837963,0.3481794,-0.45450607,-1.5014741,-0.23039676,-0.8660386,-1.1525927,-0.5361044,2.2695658,0.59279054,0.24194813,1.5179653,0.9249205,0.71307755,0
-1.0003096,1.0736387,-0.071604885,-0.03772123,1.0019008,0.31231692,-1.3067466,0.7968398,0.26499444,-1.1957097,0.0060600624,-0.3049756,-0.73006946,-0.20196214,1.2923694,0.6794646,0.3397264,0.7821178,-0.19562757,-0.20911483,-1.4702083,-1.6633433,-0.95989954,-1.7525971,-1.6404318,-0.3956239,0.36639732,0.35093543,1.3023863,0.4012508,-0.83266515,-0.3240896,-2.0285652,0.2808349,-0.6211738,-1.6788875,-0.080136836,-0.6385288,-0.3595086,0
-0.14746404,1.9172951,0.11271501,-0.8094647,0.3485491,0.6557164,-0.7549931,-1.1406599,0.36464387,0.8077709,-0.16928801,-0.045117166,0.5152993,0.18953855,1.8818668,-0.1540762,-0.12696545,0.4596779,-0.6485154,-0.66659176,-0.513043,0.87987965,1.8349104,0.23835959,-0.550512,1.333719,1.4556652,1.3144909,1.2563411,1.6781447,1.2013508,1.4673594,-0.13813007,-1.013726,0.66218674,0.7051739,-2.4063325,-0.3979563,-0.09447389,0
-0.13861205,1.111032,-0.9197139,-0.71776474,0.45904693,-0.16401842,-1.8809302,0.72950315,-1.4342793,-1.0277978,0.083235495,-0.1360774,0.48592415,0.3432059,0.5831133,0.11185879,0.42414066,1.6422364,-1.3944721,-2.2574906,0.011352637,0.5029978,-1.4857365,-0.32806122,-0.54351676,-1.9352446,-0.051332057,-0.84405494,0.44325915,0.34641838,-1.4548422,-1.0019455,0.22130166,-0.31890252,1.4802865,0.79606503,-0.100086235,1.4074295,0.95888245,0
0.5551492,0.48294002,-0.59380823,0.08352553,0.76546144,0.14475618,0.6322705,-1.4067047,-0.9762353,0.9085128,-1.3757603,0.96121615,0.02724307,-0.6992042,0.5920633,0.91096807,0.08361861,0.6958152,1.0993189,1.2040349,0.024618002,-1.302943,-0.07488943,-0.020978399,-1.3472077,-0.9495672,0.20932086,-0.32439598,-0.58598036,-0.76371557,-1.7593473,-0.5261168,0.41056278,1.134566,2.2577214,2.1709213,0.90147203,0.4199121,-0.04186182,0
-0.19125864,0.7484682,1.0746963,-1.4252214,-0.98454404,2.1004293,-1.1150972,-2.2438314,0.52095205,-0.28369862,0.47827262,0.44362825,0.54976463,-0.19392312,-1.0177171,-0.16419983,-0.28103673,-0.5021359,1.4879655,0.15802565,-0.034524843,1.2637441,-0.60045743,0.1842991,0.20849979,0.64732856,-0.28908777,2.051135,-2.0410018,-0.05396641,0.23843595,-1.1168656,0.76261836,-0.6812296,-0.035107028,0.31921804,-1.2881112,1.6194977,0.35718352,0
0.7884251,-0.65764403,-0.8039232,-0.23370093,-0.48717988,0.66774714,0.44301575,-0.59477764,-0.11955311,1.3302852,0.09876799,0.43935907,1.102962,-0.27035657,-0.61387223,-0.7498492,-0.36335686,-1.79279,-0.31368193,0.11838639,0.22254898,0.75731564,1.352333,0.541345,1.1029763,0.60222304,-1.1001168,1.41291,-1.4328393,-0.515011,0.86822677,-1.2274398,-1.2474667,-1.6963491,-0.32791233,-0.40814984,-0.46039507,0.22156118,0.57342786,0
-0.046528142,0.9022072,0.53584534,-1.7697657,0.614897,1.1884522,0.06755784,-0.81069225,0.26183724,0.69832677,1.3412019,-0.2560508,0.13185659,-0.47484067,-0.8803498,-0.8778692,-1.5090544,0.40236276,-1.6440953,1.1648321,-0.20865789,-0.3066561,0.12715192,1.8430306,0.033785813,0.7449349,0.29284376,0.33355153,-0.7199107,1.3070557,0.46541402,0.3348935,-1.1891618,-1.1325222,-1.6095933,-0.3529891,-0.8675324,1.1210071,0.60244644,0
